Nome,Sobrenome,Altura,Peso,Data Nascimento
Manuel,VINIEGRA,179,72,1988-04-26
Nicolás,RUVALCABA,176,77,1982-10-07
Carlos,CAUICH,172,75,1992-05-13
Jesús,PAGANONI,167,64,1988-09-24
Rodolfo,SALINAS,176,69,1987-08-29
Michael,OROZCO,178,63,1986-02-07
Édgar,LUGO,181,65,1984-12-31
Joe,MATTOCK,181,78,1990-05-15
Armando,NAVARRETE,178,68,1980-11-22
Rodrigo,IÑIGO,185,80,1985-08-29
Enrique,ESQUEDA,176,65,1988-04-19
José,TORRES,165,61,1987-10-29
Arturo,LEDESMA,181,76,1988-05-25
Marco,PÉREZ,180,72,1987-12-09
Luis,MONTES,166,62,1986-05-15
Xavier,BÁEZ,170,63,1987-07-22
Kevin,HARMSE,183,84,1984-07-04
Mike,RANDOLPH,170,77,1985-12-03
Robbie,FINDLEY,175,74,1985-08-04
Maykel,GALINDO,178,75,1981-01-28
Maycoll,CANIZALES-SMITH,175,75,1982-12-28
Justin,MOOSE,172,65,1983-11-23
Stephen,DEROUX,175,82,1983-12-13
Kasali Yinka,CASAL,188,,1987-10-21
Brad,EVANS,186,78,1985-04-20
Robbie,ROGERS,178,75,1987-05-12
Aaron,HOHLBEIN,,,1985-08-16
Michael,HARRINGTON,183,77,1986-01-24
Wells,THOMPSON,177,70,1983-11-25
Dane,RICHARDS,170,69,1983-12-14
Siniša,UBIPARIPOVIĆ,175,70,1983-08-25
Luis,PADILLA,185,72,1985-02-24
Jesús,ZAVALA,189,85,1987-07-21
Gerardo,FLORES,180,72,1986-02-05
Edgar,SOLÍS,177,70,1987-03-05
Arturo,ALVARADO,185,80,1987-08-17
Dariusz,KLUS,,,1981-10-11
Marius,KIŽYS,,,1982-02-21
Adam,CIESLINSKI,,,1982-05-11
Ensar,ARIFOVIC,184,80,1980-07-21
Rodion,DYACHENKO,184,84,1983-09-22
Mariusz,ZGANIACZ,173,65,1984-01-31
Michal,TRZECIAKIEWICZ,,,1984-02-19
Marek,SZYNDROWSKI,183,74,1980-10-30
Pawel,SOBOLEWSKI,175,65,1979-06-20
Pawel,SASIN,177,67,1983-10-02
Marcin,ROBAK,182,78,1982-11-29
Maciej,MIELCARZ,194,96,1980-10-15
Pawel,GOLANSKI,182,75,1982-10-12
Iliyan,MICANSKI,181,69,1985-12-20
Maciej,KOWALCZYK,181,73,1977-03-06
Jacek,KIELB,183,70,1988-01-10
Marcin,KACZMAREK,170,65,1979-12-03
Krzysztof,GAJTKOWSKI,,,1980-09-26
Lukasz,PISZCZEK,184,79,1985-06-03
Michal,STASIAK,188,82,1981-03-12
Grzegorz,BONIN,188,78,1983-12-02
Tomasz,BRZYSKI,170,68,1982-01-10
Marcin,DRZYMONT,188,82,1981-09-16
Szymon,PAWLOWSKI,176,70,1986-11-04
Marcin,PIETRON,,,1986-01-24
Lukasz,MIERZEJEWSKI,182,80,1982-08-31
Wojciech,LOBODZINSKI,,,1982-10-20
Patryk,KLOFIK,171,70,1986-05-15
Maciej,IWAŃSKI,168,65,1981-05-07
Grzegorz,BARTCZAK,,,1985-06-21
Pedro,ANDERSON,183,76,1980-05-17
Marcin,TRUSZKOWSKI,185,80,1983-08-08
Tomasz,WRÓBEL,168,60,1982-07-10
Pawel,STRAK,189,84,1983-03-24
Lukasz,SAPELA,186,81,1982-09-21
Dawid,NOWAK,178,68,1984-11-01
Artur,MARCINIAK,175,65,1987-08-18
Jacek,KURANTY,173,71,1978-02-06
Marcin,KOWALCZYK,182,82,1985-04-19
Marcin,KOMOROWSKI,186,75,1984-04-17
Tomasz,JARZEBOWSKI,,,1978-11-16
Piotr,KLEPCZAREK,,,1982-08-13
Rafal,GRODZICKI,192,91,1983-10-28
Lukasz,GARGULA,177,71,1981-02-25
Carlos,COSTLY,188,85,1982-07-17
Grzegorz,FONFARA,175,74,1983-06-08
Bartlomiej,CHWALIBOGOWSKI,,,1982-08-07
Rafal,BOGUSKI,173,70,1984-06-09
Kyle,VERIS,193,88,1983-03-15
Lukasz,MADEJ,176,72,1982-04-14
Mariusz,MAGIERA,178,70,1984-08-25
Adam,MARCINIAK,186,78,1988-09-28
Arkadiusz,MYSONA,,,1981-05-11
Adrian,SWIATEK,174,62,1986-07-22
Cezary,WILK,182,76,1986-02-12
Marcin,KIKUT,176,74,1983-06-25
Dawid,KUCHARSKI,,,1984-11-19
Rafal,MURAWSKI,175,75,1981-10-09
Przemyslaw,PITRY,184,81,1981-09-11
Zlatko,TANEVSKI,189,84,1983-08-03
Takesure,CHINYAMA,184,86,1982-09-30
Filip,IVANOVSKI,186,77,1985-05-01
Tomasz,JODLOWIEC,190,86,1985-03-22
Szymon,KAZMIEROWSKI,,,1987-07-02
Krzysztof,KROL,184,80,1987-02-06
Radoslaw,MAJEWSKI,170,66,1986-12-15
Sebastian,PRZYROWSKI,192,80,1981-11-30
Aleksander,PTAK,193,77,1977-11-04
Marek,SOKOLOWSKI,181,73,1978-03-11
Blazej,TELICHOWSKI,187,80,1984-06-06
Maciej,BEBENEK,,,1984-09-22
Saša,BOGUNOVIC,,,1982-12-16
Lukasz,BROZ,179,69,1985-12-17
Mateusz,BROZ,182,75,1988-07-02
Adrian,BUDKA,,,1980-01-26
Filip,BURKHARDT,174,69,1987-03-23
Bartosz,FABINIAK,,,1982-09-17
Piotr,GRZELCZAK,186,76,1988-03-02
Wojciech,JARMUZ,183,73,1984-01-05
Piotr,KUKLIS,187,83,1986-01-14
Ruslan,MAJIDOV,192,85,1985-08-22
Stefano,NAPOLEONI,177,65,1986-06-26
Marcin,NOWAK,183,77,1979-06-26
Piotr,STAWARCZYK,190,83,1983-09-29
Slawomir,SZELIGA,180,63,1982-07-17
Jakub,WAWRZYNIAK,187,84,1983-07-07
Nenad,ZEČEVIĆ,,,1978-03-07
Adam,DANCH,180,77,1987-12-15
Jaroslaw,BIALEK,,,1981-02-22
Krzysztof,SOBIERAJ,189,87,1981-08-25
Lukasz,KOWALSKI,183,80,1980-12-01
Mateusz,KOLODZIEJSKI,181,77,1986-08-20
Piotr,BAZLER,,,1981-04-13
Dariusz,ZJAWINSKI,185,73,1986-08-19
Wojciech,SKABA,190,81,1984-04-09
Daniel,RYGEL,,,1979-11-16
Marcin,RADZEWICZ,176,69,1980-06-30
Krzysztof,PILARZ,184,78,1980-11-09
Marcin,NOWACKI,168,66,1981-02-12
Mariusz,MUSZALIK,,,1979-09-23
Jacek,KOWALCZYK,,,1981-08-12
Marcin,KOKOSZKA,,,1984-02-23
Bartosz,IWAN,186,75,1984-04-18
Jakub,GRZEGORZEWSKI,,,1982-04-16
Marcin,DYMKOWSKI,,,1981-03-10
Witold,CICHY,182,77,1986-03-15
Jakub,BISKUP,171,71,1983-05-08
Patryk,RACHWAL,174,65,1981-01-27
Slawomir,PESZKO,173,69,1985-02-19
Adrian,MIERZEJEWSKI,174,65,1986-11-06
Marko,GRIZONIC,,,1982-12-01
Przemysław,TYTOŃ,195,80,1987-01-04
Tomasz,ZAHORSKI,191,86,1984-11-22
Janusz,SURDYKOWSKI,,,1986-05-04
Dawid,SOLDECKI,187,69,1987-04-29
Mariusz,PAWELEC,180,69,1986-04-14
Tomasz,LISOWSKI,180,75,1985-04-04
Borce,MANEVSKI,177,75,1985-07-05
Piotr,LECIEJEWSKI,194,88,1985-03-23
Michal,LABEDZKI,,,1980-09-24
Aleksander,KWIEK,176,70,1983-01-13
Dariusz,JARECKI,184,68,1981-03-23
Pawel,GLOWACKI,,,1983-09-30
Toni,GOLEM,,,1982-01-14
Blazej,RADLER,185,80,1982-08-02
Damian,SEWERYN,,,1979-09-30
Piotr,MADEJSKI,174,66,1983-08-02
Tomasz,LASKOWSKI,189,86,1984-12-17
Dawid,JARKA,,,1987-08-15
Slawomir,JARCZYK,191,84,1980-08-18
Márcio,TINGA,180,75,1985-08-12
Lukasz,TRALKA,188,75,1984-05-11
Aparecido,ÉLTON,187,80,1985-05-09
Silveira,THIAGO,183,76,1986-03-25
Tiago,MARTINS,178,74,1985-01-05
Dutra,OTAVIO,190,82,1983-11-22
Murilo,LILO,180,70,1983-05-27
Kamil,GROSICKI,177,69,1988-06-08
Diego,BENEDITO,193,84,1986-04-22
Piotr,CELEBAN,181,76,1985-06-25
Andrew,SHINNIE,181,70,1989-07-17
Ditheko,MOTOTO,,,1980-12-27
Siphiwe,MKHONZA,181,73,1979-10-25
Siyabonga,NKOSI,183,75,1981-08-22
Yosuke,SAITO,174,68,1988-04-07
Takanobu,KOMIYAMA,175,71,1984-10-03
Takashi,INUI,169,59,1988-06-02
Aria,HASEGAWA,186,80,1988-10-29
Shun,NAGASAWA,189,72,1988-08-25
Kosuke,YAMAMOTO,176,69,1989-10-29
Kris,RENTON,191,79,1990-07-12
Akira,TAKEUCHI,180,71,1983-06-18
Kenichi,KAGA,182,72,1983-09-30
Vitaliy,MANDZYUK,180,74,1986-01-24
Masayuki,OCHIAI,,,1981-07-11
Anton,GRIGORIEV,188,80,1985-12-13
Alexandu,EPUREANU,186,80,1986-09-27
Roman,ADAMOV,187,79,1982-06-21
Satoshi,KUKINO,173,66,1987-04-16
Fedor,KUDRYASHOV,181,77,1987-04-05
Tatsuya,YAZAWA,175,72,1984-10-03
Minoru,SUGANUMA,173,69,1985-05-16
Tatsuya,SUZUKI,171,68,1982-08-01
Hidekazu,OTANI,174,67,1984-11-06
Márcio,ARAÚJO,172,68,1984-06-11
Yohei,KURAKAWA,173,70,1977-08-10
Yuta,MINAMI,185,75,1979-09-30
Naoya,KONDO,180,74,1983-10-03
Yuzo,KOBAYASHI,176,72,1985-11-15
Ryo,KOBAYASHI,170,67,1982-09-12
Naoki,ISHIKAWA,180,71,1985-09-13
Seydou,DOUMBIA,178,74,1987-12-31
Kang-Hyun,YOO,182,84,1996-04-27
Dae-Ho,SON,186,79,1981-09-11
Sung-Kuk,CHOI,185,80,1983-02-08
Sang-Duk,KIM,178,74,1985-01-01
Chul-Ho,KIM,177,68,1983-09-26
Yong-Hyung,CHO,182,71,1983-11-03
Tae-Yoon,KIM,181,76,1986-07-25
Bong-Won,CHOI,185,78,1994-05-16
Byung-Kuk,CHO,183,78,1981-07-01
Hiroaki,NAMBA,,,1982-12-09
Santos,GILMAR,177,74,1984-03-09
Kazu,MIURA,177,72,1967-02-26
Tomoyuki,YOSHINO,178,67,1980-07-09
Tomoya,UCHIDA,166,58,1983-07-10
Shingo,NEJIME,172,65,1984-12-22
Santos,ANDERSON,186,88,1978-11-30
Kosuke,OTA,178,74,1987-07-23
Takanori,NAKAJIMA,176,70,1984-02-09
Terukazu,TANAKA,172,68,1985-07-14
Takanori,SUGENO,179,75,1984-05-03
Maobe,PLATINI,175,70,1987-06-22
Leandro,EUZÉBIO,187,81,1981-08-18
Masaru,MATSUHASHI,173,69,1985-03-22
Luís,AUGUSTO,177,73,1983-11-20
Koji,KOTEGAWA,172,62,1989-09-12
Mu,KANAZAKI,180,70,1989-02-16
Mitsuki,ICHIHARA,180,72,1986-01-31
Hitoshi,SHIOTA,185,80,1981-05-28
Jong-Jin,PARK,179,72,1987-06-24
Ryuichi,HIRASHIGE,175,76,1988-06-15
Kota,AOKI,176,67,1987-04-27
Hiroto,MOGI,174,71,1984-03-02
Yasushi,ENDO,168,69,1988-04-07
Yuji,FUNAYAMA,176,72,1985-01-19
Naoya,ISHIGAMI,181,74,1985-03-02
Yusuke,KONDO,,,1984-12-05
Leandro,LOVE,180,78,1985-12-03
Hiroki,KISHIDA,,,1981-06-07
Hideo,TANAKA,172,65,1983-03-01
Yosuke,ISHIBITSU,178,73,1983-07-23
Raphael,BOTTI,174,68,1981-02-23
Hiroyuki,KOMOTO,183,66,1985-09-04
Shusuke,TSUBOUCHI,180,65,1983-05-05
Kunie,KITAMOTO,180,78,1981-09-18
Daiki,TAMORI,179,71,1983-08-05
Kenta,TOKUSHIGE,187,84,1984-04-15
Rodrigues,JOSIMAR,184,82,1987-08-16
Mitsuru,NAGATA,182,72,1983-04-06
Márcio,RICHARDES,173,67,1981-11-30
Josimar,MOSQUERA,183,77,1982-10-12
José,TORREALBA,174,78,1980-06-13
Dong-Hyun,YANG,186,80,1986-03-28
Woo-Yeon,SIM,196,88,1985-04-03
Young-Kwang,KIM,185,80,1983-06-28
Young-Sam,KIM,174,71,1982-04-04
Hyuk-Jin,KWON,173,67,1988-03-23
Jong-Min,LEE,175,68,1983-09-01
Sang-Ho,LEE,173,66,1987-05-09
Yoo-Hwan,LIM,185,79,1983-12-02
Jang-Eun,OH,175,73,1985-07-24
Yo-Seb,CHO,,,1980-12-03
Sang-Hyub,LEE,177,63,1986-08-03
Jung-Youl,LEE,183,73,1981-08-16
Chung-Yong,LEE,180,69,1988-07-02
Tae-Hwi,KWAK,185,80,1981-07-08
Dong-Suk,KIM,174,68,1987-03-26
Chi-Gon,KIM,183,70,1983-07-29
Sung-Yueng,KI,186,75,1989-01-24
Jo-Gook,JUNG,185,78,1984-04-23
Neto,DUDU,178,76,1980-02-02
Won-Kwon,CHOI,175,70,1981-11-08
Hwa-Yong,SHIN,182,78,1983-04-13
Won-Jae,PARK,175,69,1984-05-28
Seung-Bum,OH,174,69,1981-02-26
Beom-Seok,OH,180,73,1984-07-29
Kwang-Jae,LEE,,,1980-01-01
Gwang-Seok,KIM,182,74,1983-02-12
Alex,PEARCE,188,85,1988-11-09
Sung-Ryong,JUNG,190,86,1985-01-14
Jin-Sung,HWANG,175,67,1984-05-05
Ji-Soo,HWANG,176,72,1981-03-27
Jae-Won,HWANG,186,80,1981-04-13
Carlos,FRONTINI,188,82,1981-08-19
Ki-Gu,KO,187,80,1996-05-17
Hyo-Jin,CHOI,172,70,1983-08-18
Stevica,RISTIĆ,188,85,1982-05-23
Tavares,ANDREZINHO,181,74,1983-07-30
Sung-Hwan,CHO,183,77,1982-04-09
Han-Won,KIM,181,75,1981-08-06
Ki-Hun,YEOM,181,76,1983-03-30
Zé,CARLOS,185,85,1983-04-24
Hyun-Seung,LEE,171,68,1988-12-14
Young-Shin,KIM,175,63,1986-02-28
Jae-Hun,HWANG,176,65,1982-05-09
Kwang-Hwan,JEON,173,68,1982-07-29
Kwang-Hee,CHOI,172,65,1984-05-17
In-Hwan,JUNG,187,84,1986-12-15
Dong-Hyun,SEO,188,70,1985-06-05
Sun-Tae,KWON,183,81,1984-09-11
Chul-Soon,CHOI,173,70,1987-02-08
Rodrigues,NÁDSON,175,68,1982-01-30
Kung-Woong,NAM,181,70,1984-03-29
Hyun-Jin,LEE,183,72,1984-05-15
Sang-Min,YANG,182,78,1984-02-24
Joo-Sung,PARK,183,84,1984-02-20
Tae-Gyun,HA,188,80,1987-11-02
Ki-Jong,BAE,180,75,1983-05-26
Jung-Soo,LEE,185,76,1980-01-08
Sung-Hwan,CHOI,184,78,1981-10-06
Hee-Ju,KWAK,184,77,1981-10-05
Seung-Yong,KIM,180,75,1985-03-14
Chang-Hyun,KO,170,69,1983-09-15
Kwang-jin,JEON,,,1981-06-30
Emir,HADŽIĆ,182,78,1984-07-19
Young-Sung,SHIM,178,72,1987-01-15
Jin-Ok,PARK,170,66,1982-05-28
Yo-Han,LEE,184,73,1985-12-18
Sang-Ho,LEE,175,72,1981-11-18
Jae-Sung,KIM,180,70,1983-10-03
Min-Hyuk,KANG,180,75,1982-07-10
Joon-Woo,KANG,186,78,1982-06-03
Hong-Yun,JUNG,185,75,1983-08-18
Ja-Cheol,KOO,182,73,1989-02-27
Yong-Tae,KIM,176,65,1984-05-20
Young-Soo,PARK,184,81,1995-06-16
Hyung-Jae,CHO,180,70,1985-01-08
Hyun-Yeon,CHOI,178,70,1984-04-16
Jae-Moon,RYU,184,76,1993-03-18
Hyung-Il,KIM,187,83,1984-04-27
Chang-Soo,KIM,178,69,1985-09-12
Luiz,FERNANDINHO,171,66,1985-11-25
Keun-Shik,CHOI,,,1981-04-25
Martins,DENÍLSON,179,80,1976-09-04
Fabián,CABALLERO,185,,1978-01-31
Cardoso,SANDRO,182,82,1980-03-22
Wan,LEE,181,76,1984-05-30
Costa,LEANDRÃO,189,87,1983-07-18
Tae-Su,KIM,180,76,1981-05-25
Seung-Woo,NAM,178,75,1992-02-18
Chi-Woo,KIM,175,68,1983-11-11
Min-Soo,KANG,184,74,1986-01-06
Jung-Sik,PARK,173,63,1983-03-07
Young-Jae,SEO,176,70,1995-05-23
Seung-Min,PARK,182,72,1983-04-21
Dženan,RADONČIĆ,192,89,1983-08-02
Jae-Hyun,PARK,,,1980-10-29
Kyung-Jin,JANG,184,84,1983-08-31
Byung-Do,CHOI,184,76,1984-01-18
Seung-Hwan,BANG,183,80,1983-02-25
Bezerra,SELMIR,,,1979-08-23
Joo-Won,MOON,177,73,1983-05-08
Fernandes,LUIZINHO,175,74,1985-07-27
Keun-Ho,LEE,177,73,1985-04-11
Conceicão,ROGÉRIO,191,85,1984-09-20
Kyung-Sun,JIN,178,72,1980-04-10
Dae-Sung,HA,182,73,1985-03-02
Oliveira,ENINHO,175,74,1981-05-16
Hyun-Moo,KANG,185,77,1995-03-13
Sung-Kil,KIM,,,1983-07-08
Geun-Cheol,KIM,177,72,1983-06-24
Jae-Yong,CHO,183,78,1984-04-21
Kyung-Ho,JUNG,166,68,1987-01-12
Everaldo,CABORE,187,78,1980-02-19
Gil-Hoon,LEE,178,70,1983-03-06
Min-Tae,KIM,187,78,1993-11-30
Do,NAMKUNG,186,80,1982-06-04
Hyo-Jin,YEO,188,81,1983-04-25
Seung-Won,YEO,182,74,1984-05-01
Hyun-Goo,YOO,171,70,1983-01-25
Leigh,BROXHAM,169,70,1988-01-13
Armando,CARRILLO,172,65,1985-11-03
Diego,VÁLDES,180,83,1981-08-13
Jhonny,VÁSQUEZ,177,76,1987-07-23
Alejandro,BERNAL,184,79,1988-06-03
Járol,HERRERA,173,76,1984-05-26
Eisner,LOBOA,175,67,1987-05-17
Bréiner,BELALCÁZAR,173,73,1984-09-23
Yair,ARRECHEA,187,78,1980-11-08
Seung-Kyung,SHIN,191,89,1981-09-07
Seong-Ho,PARK,190,85,1982-07-27
Fernando,BOLDRIN,181,75,1989-02-23
Kosta,BARBAROUSES,173,66,1990-02-19
Hyo-Sung,BAE,183,83,1982-01-01
Tae-Min,KIM,180,71,1982-05-25
Yoo-Jin,KIM,190,82,1983-06-19
Seung-Hyun,LEE,176,68,1985-07-25
Jámison,OLAVE,191,95,1981-04-21
Juan,DOMÍNGUEZ,175,70,1986-12-17
Jair,BENÍTEZ,170,67,1979-01-11
David,GONZÁLEZ,193,90,1982-07-20
Breiner,CASTILLO,184,86,1978-05-05
Blas,PÉREZ,187,79,1981-03-13
Lionard,PAJOY,185,74,1981-06-07
José,CASTILLO,181,80,1986-02-10
Macnelly,TORRES,175,72,1984-11-01
Omar,URIBE,171,74,1980-08-28
Lin Carlos,HENRY,,,1977-12-07
Julián,HURTADO,192,86,1979-11-24
Elvis,GONZÁLEZ,174,68,1982-02-20
Braynner,GARCÍA,185,73,1986-09-06
Luis,CHARÁ,170,74,1981-01-06
Carmelo,VALENCIA,175,70,1984-07-13
Jair,RAMBAL,175,,1981-05-20
Jimmy,BERMÚDEZ,183,81,1987-12-16
Sami,SANEVUORI,182,70,1986-02-20
Ville,NIKKARI,177,78,1988-11-05
Joni,AHO,178,75,1986-04-12
Henri,LEHTONEN,177,74,1980-07-28
Miikka,ILO,188,85,1982-05-09
Timo,FURUHOLM,183,80,1987-10-11
Touko,TUMANTO,181,74,1982-03-06
Severi,PAAJANEN,179,74,1986-10-23
Mika,OJALA,178,73,1988-06-21
Mika,MÄKITALO,174,72,1985-02-18
Martin,MUTUMBA,179,75,1985-06-15
Valtter,LAAKSONEN,184,79,1984-05-03
Dominic,CHATTO,181,78,1985-12-07
Jermu,GUSTAFSSON,184,82,1986-06-22
Patrick,BANTAMOI,188,78,1986-05-24
Oskari,FORSMAN,188,83,1988-01-28
Riku,RISKI,168,66,1989-08-16
Jukka,LEHTOVAARA,187,83,1988-03-15
Johan,FUENTES,169,75,1984-02-02
Claudio,LATORRE,183,75,1986-06-08
Cristian,LIMENZA,180,81,1976-11-17
Ignacio,PARRA,,,1984-06-05
Héctor,BERRÍOS,174,67,1986-10-18
José Luis,CABIÓN,170,70,1983-11-14
Franco,CABRERA,,,1983-05-01
Néstor,VILLALVA,,,1986-06-24
David,CÓRDOVA,171,71,1983-12-01
Claudio,CALDERÓN,185,82,1986-01-05
Manuel,VILLALOBOS,172,71,1980-10-15
Eric,OLIVARES,,,1981-06-30
Francisco,PIÑA,170,65,1988-01-16
Cristián,OLGUIN,183,80,1986-03-22
José Luis,ARIAS,,,1984-05-27
Oliver,TOLEDO,174,60,1987-09-17
Sebastián,DOMÍNGUEZ,176,74,1988-01-01
Marco,MEDEL,177,72,1989-06-30
Alexis,DELGADO,176,77,1987-12-31
Edgar,MELO,,,1987-10-19
Pablo,OTÁROLA,185,75,1987-01-15
Mauricio,ARIAS,173,70,1984-10-27
Gary,MEDEL,172,74,1987-08-03
Roberto,GUTIÉRREZ,178,78,1983-04-18
Rainer,WIRTH,186,85,1982-10-25
Édison,FONSECA,178,72,1984-07-25
Alan,SÁNCHEZ,176,73,1985-11-23
Rony,PÉREZ,,,1984-03-28
Cristóbal,GONZÁLEZ,,,1983-04-07
Catriel,ORCELLET,188,80,1978-05-10
Pablo,MOUCHE,175,74,1987-10-11
Nicolás,NAVARRO,190,87,1985-03-25
Sebastián,SCIORILLI,169,67,1989-05-02
Andrés,RIOS,179,78,1989-08-01
Matías,ABELAIRAS,170,69,1985-06-18
Santiago,VILLAFAÑE,178,73,1988-05-19
Maximiliano,CIPOLLONE,,,1986-04-12
Óscar,SALINAS,173,66,1988-06-26
Juan,MANZO,,,1984-02-28
Felipe,MIRANDA,,,1981-08-02
Carlos,ESPINOSA,172,70,1982-11-22
Yeisson,RENTERIA,172,74,1989-07-18
Kieran,LEE,185,76,1988-06-22
César,QUINTERO,174,65,1988-11-09
Yonny,DÍAZ,178,74,1987-10-05
Camilo,VARGAS,185,81,1989-03-09
Anthony,TAPIA,177,75,1987-01-16
Adrián,RAMOS,185,75,1986-01-22
Óscar,RODAS,175,75,1987-06-04
Jairo,SUÁREZ,176,65,1985-03-24
Luis,MORENO,183,89,1981-03-18
Christian,MARRUGO,178,74,1985-07-18
Wílmer,LARGACHA,187,79,1986-08-25
Gabriel,GÓMEZ,182,77,1984-05-29
Mario,GÓMEZ,172,66,1986-03-06
José,LARGACHA,180,72,1987-01-03
Mario,GONZÁLEZ,178,74,1983-08-25
Yamith,CUESTA,190,80,1989-04-17
Óscar,CASTRO,184,78,1982-01-28
Misael,CAMARGO,170,67,1987-03-07
Emmanuel,ACOSTA,190,80,1982-05-23
Carlos,ABELLA,182,77,1986-01-25
Edinson,PALOMINO,170,60,1986-01-30
Edwards,JIMÉNEZ,177,75,1981-07-14
Marino,GARCÍA,185,78,1982-06-28
Iván,GARRIDO,185,80,1981-06-02
Yeison,CHACÓN,179,78,1988-01-28
Diego,BONILLA,179,77,1980-09-25
Sherman,CÁRDENAS,168,67,1989-08-07
Luis,ASPRILLA,,,1976-12-06
Gustavo,ROJAS,177,75,1988-02-06
Luis,ZAPATA,174,71,1980-04-24
Rafael,ROBAYO,184,75,1984-04-24
Carlos,PALACIOS,,,1988-02-05
Jhonatan,ESTRADA,182,76,1983-01-27
José,CUADRADO,181,72,1985-06-01
Efrain,CORTÉS,183,83,1984-07-10
Rafael,CASTILLO,163,65,1980-06-06
Víctor,ZAPATA,173,66,1985-11-01
Fredy,MONTERO,176,69,1987-07-26
Donald,MILLÁN,187,86,1986-03-21
Daniel,MACHACÓN,172,67,1985-01-05
Victor,GUAZÁ,190,85,1985-08-16
Luis,ESTACIO,186,87,1980-04-19
Fabián,CUELLAR,170,66,1985-06-21
Álvaro,ANZOLA,,,1980-10-15
Edwin,MÓVIL,170,70,1986-05-07
Juan,MAHECHA,178,73,1987-07-22
Jorge,LOPEZ,178,78,1981-08-15
Leonardo,LÓPEZ,185,79,1987-05-18
Juan,GALICIA,180,77,1986-04-04
Mauricio,ARQUEZ,175,77,1981-06-19
Franco,ARIZALA,180,77,1986-06-04
Craig,CURRAN,175,74,1989-08-23
Argemiro,VACCA,178,78,1989-02-25
Léiner,ROLONG,179,78,1981-09-01
Camilo,RAMIREZ,181,79,1986-02-01
Jeisson,QUINONES,180,79,1986-09-17
César,HINESTROZA,172,71,1989-11-20
Gilberto,GARCÍA,180,75,1987-01-27
Juan Carlos,ESCOBAR,184,79,1982-10-30
Jhon,CASTILLO,180,73,1984-03-22
Darío,BUSTOS,168,68,1985-03-09
Gustavo,BOLÍVAR,183,85,1985-04-16
Nicolás,AYR,187,77,1982-10-11
Marco,TORSIGLIERI,190,86,1988-01-12
Franco,RAZZOTTI,181,77,1985-02-06
Jonathan,CRISTALDO,175,75,1989-03-05
Leandro,CORONEL,180,78,1988-02-10
Facundo,CORIA,180,78,1987-05-28
Ariel,CABRAL,185,76,1987-09-11
Salustiano,CANDIA,183,82,1983-07-08
José Luis,VILLAGRA,,,1986-02-24
Mauricio,SPERDUTTI,180,73,1986-02-16
Martín,SERI,,,1983-12-09
Augusto,MAINGUYAGUE,178,74,1985-09-10
Alexis,MACHUCA,184,85,1990-05-10
Mauro,FÓRMICA,176,63,1988-04-04
Héctor,GAITÁN,,,1987-02-09
Mauricio,CHALAR,183,82,1987-04-21
Rodrigo,SORIA,177,73,1987-02-14
Enzo,KALINSKI,176,72,1987-03-10
Pablo,AZCURRA,,,1986-04-30
Facundo,TALIN,185,81,1985-05-27
Ariel,NAHUELPÁN,187,87,1988-01-01
Gastón,SCHMIDT,177,76,1987-05-15
Gonzalo,ROBLEDO,179,79,1987-01-18
Enrique,BOLOGNA,188,85,1982-02-13
Claudio,YACOB,181,73,1987-07-18
Sergio,ROMERO,192,87,1987-02-22
Gabriel,MERCADO,180,84,1987-03-18
Santiago,MALANO,178,75,1987-01-29
Gonzalo,GARCÍA,170,64,1987-02-06
Matías,SUÁREZ,182,72,1988-05-09
Pablo,TARCHINI,175,,1985-05-11
Matías,PORCARI,178,75,1986-04-12
Diego,NOVARETTI,194,86,1985-05-09
Miguel,MARTÍNEZ,187,86,1984-01-19
Juan Carlos,MALDONADO,175,80,1986-09-07
Federico,GONZÁLEZ,182,76,1987-01-06
Adrián,CALELLO,178,80,1987-05-14
Milton,CARAGLIO,187,89,1988-12-01
Damián,DIAZ,175,68,1986-05-01
Abel,ESPINOZA,178,75,1984-08-02
Gervasio,NUÑEZ,178,74,1988-01-29
Mario,PAGLIALUNGA,182,81,1988-10-29
Maximiliano,RÉ,,,1987-03-23
Emilio,ZELAYA,184,75,1987-07-30
Fabián,ASSMANN,188,80,1986-03-23
Diego,BRAGHIERI,186,79,1987-01-07
Florin,PELECACI,172,64,1980-01-06
Liviu,RUSU,180,75,1981-04-16
Ionut,PANA,,,1986-02-24
Emil,NINU,182,72,1986-08-28
Adrian,NEAGOIE,,,1987-04-28
Roberto,IANCU,170,66,1982-03-26
Alin,ILIN,175,70,1984-07-18
Alin,MARCU,179,,1987-06-04
Ovidiu,HEREA,180,70,1985-03-26
Robert,GHINDEANU,,,1980-09-23
Raul,COSTIN,176,72,1985-01-29
Octavian,CHIHAIA,,,1981-03-18
Binaware,AJUWA,184,77,1982-01-30
Adrian,SCARLATACHE,184,78,1986-12-05
Mihai,PETRESCU,181,70,1987-04-02
Mihai,PINTILII,181,75,1984-11-09
Florin,OLTEANU,190,85,1981-06-30
Zlatomir,MILENOVIC,,,1988-04-15
Alin,LIŢU,187,82,1986-10-22
Andrei,KONICIKA,,,1983-12-23
Iosif,KALAI,186,72,1980-01-01
Gabriel,FLOREA,,,1985-07-12
Ciprian,DINU,182,75,1982-05-27
Marian,CONSTANTINESCU,177,67,1981-08-08
